RequestNumber,RequestDate,PurchaseNumber,OrderDate,RequiredDeliveryDate,SupplierName,MedCode,MedDescription,Outflow,AmountRequested,AmountPurchased
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300871,BIOMICS (CEFIXIMA) 400 MG CAP C/6,392.0,2.0,2
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,755.0,20.0,20
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302686,NORFLEX PLUS 35/450MG C/50 TAB (ORFENADRINA/PARACETAMOL),731.0,20.0,20
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302741,SPIRIVA RESPIMAT 0.226MG 4ML(BROMURO DE TIOTROPIO),194.0,1.0,1
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302353,SUPRA 4MG C/30 TAB LIDAMIDINA,199.0,2.0,2
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300544,TROFERIT 300MG JARABE 120ML,200.0,1.0,1
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301264,ULSEN 20MG C/14 CAPS(OMEPRAZOL),197.0,2.0,2
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301259,VANTAL BUCOFARINGEO 40ML(BENCIDAMINA),195.0,2.0,2
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304997,VIRAVIR 150MG 28 CAPS (PREGABALINA),206.0,2.0,2
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304747,VIVIOPTAL CAPS C/30,200.0,2.0,2
52746,2018-01-05,258105.0,2018-01-05,2018-01-06,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300696,VOLTAREN EMULGEL 50G TUBO (DICLOFENACO),199.0,4.0,4
52746,2018-01-05,258106.0,2018-01-05,2018-01-06,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3304626,ACC (ACETILCISTEINA) 600MG TAB EFERV C/20,198.0,1.0,1
52746,2018-01-05,258106.0,2018-01-05,2018-01-06,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3301409,CELESTONE SOLUSPAN (BETAMETASONA) 6MG/ ML JER PRELL,206.0,3.0,3
52746,2018-01-05,258106.0,2018-01-05,2018-01-06,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3302809,REDOXON 1GR C/10 TAB EFERVESCENTE (ACIDO ASCORBICO),199.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301984,ACTRON (IBUPROFENO) 600MG CAP C/10,711.0,10.0,10
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3300634,ATARAX (HIDROXIZINA) 25 MG TAB C/25,199.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301284,ATEMPERATOR (VALPROATO DE MAGNESIO) 400 MG TAB C/20,199.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301285,BEDOYECTA TRI 10 MICROGRAMOS/ 100 MG/ 50 MG AMP C/5,199.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3302773,BRILINTA (TICAGRELOR) 90 MG TAB C/30,196.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3302337,CALTRATE 600+D (CALCIO/VITAMINA B3) 600 MG /400 UI TAB C/60,197.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301607,CO DIOVAN 80MG/12.5MG C/14 GRAGEASVALSARTÁNHIDROCLOROTIAZIDA,198.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3302328,CO PLAVIX 75/100 MG C/28 TAB (CLOPIDOGREL/AAS),190.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301889,EPAMIN 100MG C/50 CAPS(FENITOINA),197.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301851,EUTIROX 100MCG C/50 TAB(LEVOTIROXINA SODICA),193.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3302489,EXFORGE 5/160MG C/14 TAB.(AMLODIPINO/VALSARTAN),198.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3500493,FERRANINA FOL C/30 GRAG(HIERRO POLIMALTOSADO/ACIDO FOL,200.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,194.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3302719,PASTA DE LASSAR TUBO 60GR,200.0,3.0,3
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3300566,PROCORALAN 5 MG C/56 COMP (IVABRADINA),197.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301251,RIFOCYNA SPRAY SOL. 20MLRIFAMICINA,196.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3302936,RIOPAN 8G GEL 250ML(DIMETICONA/MAGALDRATO),199.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3304731,RIOPAN GEL C/10 SOB 10ML,194.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3300592,ROGASTRIL 1MG COMP C/25(CINITAPRIDA),221.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3300862,SELOKEN ZOK 95MG C/20 TABLETAS (METOPROLOL ),196.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3300700,SERC 24MG C/30 TAB (BETAHISTINA),198.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3304754,SPIOLTO RESPIMAT 30D SOL 226MG INH C/4,197.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3304824,TURAZIVE (FEBUXOSTAT) 80MG C/15 TAB,199.0,2.0,2
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301168,VONTROL 25MG C/25 TAB (DIFENIDOL),199.0,1.0,1
52746,2018-01-05,258107.0,2018-01-05,2018-01-06,"NADRO, S.A.P.I. DE C.V.",3301720,ZOMIG RAPIMELT 2.5MG C/2 TAB(ZOLMITRIPTANO),198.0,1.0,1
52748,2018-01-05,258101.0,2018-01-05,2018-01-08,"NADRO, S.A.P.I. DE C.V.",3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),125.0,10.0,10
52748,2018-01-05,258102.0,2018-01-05,2018-01-08,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302669,COMBIVENT 0.5/2.5MG AMPOLLETA 2.5ML (IPRATROPIO/ SALBUTAMOL),706.0,150.0,150
52748,2018-01-05,258102.0,2018-01-05,2018-01-08,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301002,DICYNONE 250MG AMP 2ML (ETAMSILATO),38.0,12.0,12
52748,2018-01-05,258102.0,2018-01-05,2018-01-08,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301096,ENTEROGERMINA (ORAL)AMP 5ML (ESPORAS DE BACILLUS CLAUSII ),65.0,20.0,20
52748,2018-01-05,258102.0,2018-01-05,2018-01-08,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302615,MICCIL 0.5MG AMP 2ML (BUMETANIDA),121.0,30.0,30
52748,2018-01-05,258102.0,2018-01-05,2018-01-08,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304436,TRESIBA FLEXTOUCH 100/3ML PLUMA(INSULINA),16.0,1.0,1
52756,2018-01-08,,,,,3301523,AVELOX (MOXIFLOXACINO) 400 MG TAB C/7,259.0,5.0,0
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301492,AKINETON (BIPERIDENO) 2MG TAB C/30,260.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302943,ALMAX (ALMAGATO) 1.5G/15ML SUSP SOBRES C/24,518.0,4.0,4
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301120,ANARA (PICOSULFATO SODICO) 5 MG TAB C/20,259.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301235,ANGIOTROFIN (DILTIAZEM) 30 MG TAB C/30,259.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301750,AVAMYS 2A (FLUTICASONA) 27.5 MICROGRAMOS/DISPARO SPRAY 120 ML,258.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3304235,BLOPRESS (CANDESARTAN) 8 MG TAB C/28,260.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300974,CELESTAMINE NS (LORATADINA/ BETAMETASONA) 5 MG/0.25 MG TAB10,259.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3500397,CLOISONE 250MG/25MG C/30 TABS(LEVODOPA/CARBIDOPA),259.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300367,CONCOR 1.25MG C/30 GRAG(BISOPROLOL),259.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302146,CREON 150MG C/20 CAPS-(PANCREATINA),260.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301040,DAFLON 500MG C/20 TABLETAS(DIOSMINA/HESPERIDINA),518.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,255.0,3.0,3
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300289,HISTIACIL NF ADULTO JARABE 150MLDEXTROMETORFANO/AMBROXOL),259.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300763,HYZAAR 50/12.5MG C/15 TAB(LOSARTAN/HIDROCLOROTIAZIDA),260.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3304437,IDAPTAN MR 35 MG 30 COMP TRIMETAZIDINA,259.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302265,IMODIUM 2MG C/12 GRAGEAS (LOPERAMIDA ),258.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302280,INDERALICI 40MG C/30 TAB(PROPRANOLOL),260.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302537,LEXAPRO 10MG C/14 TAB(ESCITALOPRAM),260.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301480,LIBERTRIM 100MG C/20 CPR TRIMEBUTINA,259.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301747,LYRICA 75MG C/14 TAB (PREGABALINA),519.0,5.0,5
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302017,MODIODAL 200MG C/14 TAB(MODAFINILO),258.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301806,MOTRIN INF 120ML SUSP FSA(IBUPROFENO),257.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302184,NORVAS 5MG C/10 TAB (AMLODIPINO),258.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3500480,PEMIX GRANULADO 1MG C/30 SOB CINITAPRIDA,258.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),252.0,3.0,3
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302808,RECOVERON (N) 40G UNGUENTO (AC. ACEXÀMICO/NEOMICINA),258.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301433,REGIVAS 400MG C/20 TAB RECUBIERTASDRONEDARONA,259.0,1.0,1
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302939,RIOPAN 8G GEL 10ML C/20 SOBRES(DIMETICONA/MAGALDRATO),252.0,4.0,4
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300592,ROGASTRIL 1MG COMP C/25(CINITAPRIDA),564.0,3.0,3
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301564,TAFIROL 1GR C/20 TAB (PARACETAMOL),259.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3304744,TIM ASF 25MG C/30 TAB (QUETIAPINA),259.0,2.0,2
52756,2018-01-08,258223.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301438,UNAMOL 10MG C/30 CPR(CISAPRIDA),266.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300562,ADALAT OROS (NIFEDIPINO) 30MG COMP C/10,258.0,3.0,3
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300699,BACTRIM (SULFAMETOXAZOL/TRIMETOPRIMA) 400 MG/80 MG TAB C/30,260.0,2.0,2
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302768,BAPEX (GABAPENTINA) 300 MG CAP C/15,259.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301941,"ESPAVEN ENZIMATICO C/50 GRAG((DIMETICONA,PANCREATINA)",258.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300720,FIRAC PLUS 125/10MG C/20 GRAGEAS(CLONIXINATO LISINA/PARGEVER,260.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),259.0,2.0,2
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302157,MICARDIS 80MG C/14 TAB(TELMISARTAN),258.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300962,MICARDIS PLUS 80/12.5MG C/14 TAB (TELMISARTAN/HIDROCLOROTIAZ,259.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302802,RANISEN (RANITIDINA) 300MG TAB C/10,260.0,1.0,1
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302838,SABRO 1G SUSP 120MLALOGLUTAMOL,260.0,2.0,2
52756,2018-01-08,258224.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304466,UNIVAL 1G/5ML SUS FCO C/230ML SUCRALFATO,259.0,2.0,2
52758,2018-01-08,258225.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),715.0,2.0,2
52758,2018-01-08,258225.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302515,LIPITOR 40MG C/15 TAB(ATORVASTATINA),357.0,2.0,2
52758,2018-01-08,258225.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300142,LIPITOR 80MG C/30 TAB(ATORVASTATINA),355.0,2.0,2
52758,2018-01-08,258225.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3304669,"NEBAPOL 30G UNG NEOMICINA,BACITRACINA,POLIMIXINA B",718.0,5.0,5
52763,2018-01-08,,,,,3302727,ADALAT OROS (NIFEDIPINO) 60MG COMP C/10,0.0,3.0,0
52763,2018-01-08,,,,,3302010,ALIN OFTALMICO (DEXAMETASONA/NEOMICINA) 0.90MG/3.50MG/ML GOTAS 5ML,0.0,1.0,0
52763,2018-01-08,,,,,3304303,COMBODART 0.5/0.4MG C/30 CAPS (DUTASTERIDA/TAMSULOSINA),0.0,2.0,0
52765,2018-01-08,258127.0,2018-01-08,2018-01-09,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3302139,HEPARINA 1000UI 10ML AMPOLLETA (INHEPAR),20.0,6.0,6
52765,2018-01-08,258210.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3302433,ALITRAQ SOBRE 76G (COMPLEMENTO ALIMENTICIO),11.0,10.0,10
52765,2018-01-08,258210.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),395.0,10.0,10
52765,2018-01-08,258210.0,2018-01-08,2018-01-09,"NADRO, S.A.P.I. DE C.V.",3300668,TRADOL (TRAMADOL) 100MG/2ML AMP,65.0,15.0,15
52765,2018-01-08,258212.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301119,BIOYETIN (ERITROPOYETINA) 4000 UI FCO AMP (PIEZA),17.0,6.0,6
52765,2018-01-08,258212.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300913,DILAR 20MG 2ML AMPULA PARAMETASONA,17.0,10.0,10
52765,2018-01-08,258212.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301784,PULMICORT 0.125MG 2ML AMP (BUDESONIDA),280.0,80.0,80
52765,2018-01-08,258212.0,2018-01-08,2018-01-09,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301656,SALOFALK SUSP.ENEMA 60ML,14.0,2.0,3
52805,2018-01-09,258285.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3302275,AMAL (ONSANSETRON) 4MG/2ML AMP,7.0,2.0,2
52805,2018-01-09,258286.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301096,ENTEROGERMINA (ORAL)AMP 5ML (ESPORAS DE BACILLUS CLAUSII ),77.0,20.0,20
52805,2018-01-09,258286.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301784,PULMICORT 0.125MG 2ML AMP (BUDESONIDA),175.0,150.0,150
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3301727,ALLEGRA D (FEXOFENADINA/FENILEFRINA) 60MG/25MG TAB C/10,357.0,2.0,2
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3301713,AMOXICLAV BID (AMOXICILINA/AC CLAVULANICO) 875MG/125MG TAB C,359.0,1.0,1
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3500825,BLAXITEC (BILASTINA) 20 MG TAB C/20,363.0,1.0,1
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3302000,CELEBREX (CELECOXIB) 200 MG CAP C/10,358.0,2.0,2
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3301192,GALVUS MET 50MG/850MG C/60 CPR METFORMINA/VILDAGLIPTINA,360.0,1.0,1
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3300115,INDAFLEX 2.5% CREMA 40G TUBO(INDOMETACINA),1066.0,5.0,5
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3304551,KEPPRA 100MG/ML SOL ORAL 150ML (LEVETIRACETAM),360.0,1.0,1
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3302501,KEPPRA 1G C/30 TAB(LEVETIRACETAM),359.0,1.0,1
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3300994,TRAMACET 37.5/325MG C/20 TAB(PARACETAMOL /TRAMADOL),359.0,2.0,2
52811,2018-01-09,258282.0,2018-01-09,2018-01-10,"NADRO, S.A.P.I. DE C.V.",3300602,ZYPLO 60MG/100ML JBE 120ML(LEVODROPROPIZINA),360.0,2.0,2
52811,2018-01-09,258283.0,2018-01-09,2018-01-10,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3300568,VENTOLIN INHAL 5MG 10ML SOL.(SALBUTAMOL),357.0,2.0,2
52811,2018-01-09,258284.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304782,AGRIFEN (CAFEINA/CLORFENAMINA/FENILEFRINA/PARACETAMOL) TAB C,1078.0,5.0,5
52811,2018-01-09,258284.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302716,ESPACIL COMP 125/10MG C/20 CAPS(LISINA/BUTLHIOSCINA),360.0,2.0,2
52811,2018-01-09,258284.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301381,PEPTOBISMOL SUSP 118ML CEREZA (SUBSALICILATO DE BISMUTO),359.0,2.0,2
52811,2018-01-09,258284.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301438,UNAMOL 10MG C/30 CPR(CISAPRIDA),366.0,2.0,2
52811,2018-01-09,258284.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3303012,UNASAL 250MG C/30TAB (TERBINAFINA),360.0,1.0,1
52811,2018-01-09,258284.0,2018-01-09,2018-01-10,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300850,YUREDOL 10MG/250MG C/30 CAPS CICLOBENZAPRINA,360.0,1.0,1
52813,2018-01-09,,,,,2900517,ALBUMINA DE HUEVO 400GR OVOPROT,0.0,1.0,0
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3301740,ACTRON (IBUPROFENO) 400MG CAP C/10,255.0,10.0,10
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3300655,ALMAX (ALMAGATO) 1G/7.5ML SUSP 225ML,260.0,2.0,2
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3304303,COMBODART 0.5/0.4MG C/30 CAPS (DUTASTERIDA/TAMSULOSINA),259.0,2.0,2
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3500323,DEPAKENE 250MG C/30 CAPS(ACIDO/VALPROICO),260.0,1.0,1
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3500571,DICETEL 100MG C/14 TAB(BROMURO DE PINAVERIO),260.0,2.0,2
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,255.0,4.0,4
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3301147,ROCALTROL 0.25MCG C/30 CAPS(CALCITRIOL),259.0,1.0,1
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3300592,ROGASTRIL 1MG COMP C/25(CINITAPRIDA),845.0,2.0,2
52816,2018-01-10,258388.0,2018-01-10,2018-01-11,"NADRO, S.A.P.I. DE C.V.",3500829,TAFITRAM 325/37.5 MG C/20 TABLETAS,259.0,1.0,1
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300066,A.S. COR (NORFENEFRINA) 1 G/100 ML GOTAS 24 ML,259.0,1.0,1
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300562,ADALAT OROS (NIFEDIPINO) 30MG COMP C/10,257.0,3.0,3
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304782,AGRIFEN (CAFEINA/CLORFENAMINA/FENILEFRINA/PARACETAMOL) TAB C,777.0,4.0,4
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301040,DAFLON 500MG C/20 TABLETAS(DIOSMINA/HESPERIDINA),260.0,6.0,6
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304699,MONTIPEDIA CR 10MG C/30 COMP (MONTELUKAST),260.0,1.0,1
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300107,NUCLEO CMP FORTE 5MG/3MG C/30 CAPS.,520.0,6.0,6
52816,2018-01-10,258389.0,2018-01-10,2018-01-11,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302767,ROFUCAL 25MG C/30 TAB(HIDROCLOROTIAZIDA),259.0,1.0,1
