SupplierName,OrderNumber,OrderDate,RequiredDeliveryDate,RequestNumber,RequestDate,CostCenter,MedCode,MedDescription,InvoiceNumber,ReceivedDate,AmountRequested,AmountPurchased,AmountReceived,OrderPercentageFulfillment
FARMACOS NACIONALES S.A. DE C.V. (FANASA),260693,09/02/18,10/02/18,53367,09/02/18,MEDICAMENTOS,3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),,,5,5,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),260816,12/02/18,13/02/18,53410,12/02/18,MEDICAMENTOS,3301372,SENOKOT F 17.2MG C/30 TABS(SENOSIDOS A-B),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),261009,13/02/18,14/02/18,53464,13/02/18,MEDICAMENTOS,3301690,LIPITOR 20MG C/15 TAB(ATORVASTATINA),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),261636,20/02/18,21/02/18,53613,20/02/18,MEDICAMENTOS,3302960,LOPRESOR R 95 MG TAB C/20 (METOPROLOL ),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),261636,20/02/18,21/02/18,53613,20/02/18,MEDICAMENTOS,3302997,RESOTRANS 2MG C/14 COMP (PRUCALOPRIDA),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),261888,23/02/18,24/02/18,53655,23/02/18,MEDICAMENTOS,3300078,EVIPRESS 10MG C/10 TABS.(LERCADINIPINO),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262334,01/03/18,02/03/18,53776,01/03/18,MEDICAMENTOS,3302242,ILOSONE 250MG 120ML SUSPENCION(ERITROMICINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262391,02/03/18,06/03/18,53801,02/03/18,MEDICAMENTOS,3304873,SELTAFERON 75MG C/10 CAP(OSELTAMIVIR),B-23841704,03/03/18,5,5,1,20
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262401,02/03/18,06/03/18,53797,02/03/18,MEDICAMENTOS,3301264,ULSEN 20MG C/14 CAPS(OMEPRAZOL),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262629,06/03/18,07/03/18,53877,06/03/18,MEDICAMENTOS,3300072,HEPA MERZ 5G AMP 10ML (L-ORNITINA/L-ASPARTATO),,,18,20,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262756,07/03/18,08/03/18,53898,07/03/18,MEDICAMENTOS,3300562,ADALAT OROS (NIFEDIPINO) 30MG COMP C/10,,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262756,07/03/18,08/03/18,53898,07/03/18,MEDICAMENTOS,3302328,CO PLAVIX 75/100 MG C/28 TAB (CLOPIDOGREL/AAS),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262859,09/03/18,12/03/18,53924,08/03/18,MEDICAMENTOS,3304873,SELTAFERON 75MG C/10 CAP(OSELTAMIVIR),,,5,5,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262859,09/03/18,12/03/18,53924,08/03/18,MEDICAMENTOS,3302541,STADIUM 50MG AMP 2ML (DEXKETOPROFENO TROMETAMOL),,,5,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262859,09/03/18,12/03/18,53924,08/03/18,MEDICAMENTOS,3304575,SUPRADOL DUET AMP 10MG/25MG (KETOROLACO/ TRAMADOL),,,36,36,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262859,09/03/18,12/03/18,53924,08/03/18,MEDICAMENTOS,3304393,TEMPRA IV 500MG/50ML (PARACETAMOL),,,12,12,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),262859,09/03/18,12/03/18,53924,08/03/18,MEDICAMENTOS,3300668,TRADOL (TRAMADOL) 100MG/2ML AMP,,,10,10,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),263125,13/03/18,14/03/18,54013,13/03/18,MEDICAMENTOS,3300607,BACTROBAN (MUPIROCINA) 20 MG/G UNG 15 G,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),263749,21/03/18,22/03/18,54147,21/03/18,MEDICAMENTOS,3300994,TRAMACET 37.5/325MG C/20 TAB(PARACETAMOL /TRAMADOL),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),263749,21/03/18,22/03/18,54147,21/03/18,MEDICAMENTOS,3304775,XARELTO 10 MG CAJA C/30,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),263749,21/03/18,22/03/18,54147,21/03/18,MEDICAMENTOS,3302350,ZALDIAR 37.5/325 MG C/10 TAB(PARACETAMOL/TRAMADOL),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265358,11/04/18,12/04/18,54506,11/04/18,MEDICAMENTOS,3301119,BIOYETIN (ERITROPOYETINA) 4000 UI FCO AMP (PIEZA),,,6,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265358,11/04/18,12/04/18,54506,11/04/18,MEDICAMENTOS,3302669,COMBIVENT 0.5/2.5MG AMPOLLETA 2.5ML (IPRATROPIO/ SALBUTAMOL),,,120,120,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265358,11/04/18,12/04/18,54506,11/04/18,MEDICAMENTOS,3301778,FLIXOTIDE 2MG AMP 2ML (FLUTICASONA),,,50,50,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265385,11/04/18,12/04/18,54511,11/04/18,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265450,12/04/18,13/04/18,54529,12/04/18,MEDICAMENTOS,3300142,LIPITOR 80MG C/30 TAB(ATORVASTATINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265450,12/04/18,13/04/18,54529,12/04/18,MEDICAMENTOS,3301355,TIAMIDEXAL 2ML/I.M. X AMP (DEXAMETASONA/TIAMINA/CIANOCOBAL.),B-24113526,13/04/18,3,3,1,33.33
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265821,18/04/18,19/04/18,54653,18/04/18,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,20,20,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265825,18/04/18,19/04/18,54652,18/04/18,MEDICAMENTOS,3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265831,18/04/18,19/04/18,54642,18/04/18,MEDICAMENTOS,3301119,BIOYETIN (ERITROPOYETINA) 4000 UI FCO AMP (PIEZA),,,6,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265834,18/04/18,19/04/18,54649,18/04/18,MEDICAMENTOS,3300533,TRITACE 5MG C/16 TAB (RAMIPRIL),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),265834,18/04/18,19/04/18,54649,18/04/18,MEDICAMENTOS,3304775,XARELTO 10 MG CAJA C/30,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266588,27/04/18,30/04/18,54836,27/04/18,MEDICAMENTOS,3300672,TYLEX FLU 500MG C/20 TAB(PARACETAMOL/FENILEFRINA/CLOFENAMINA,,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3300371,BREDELIN (LEVOFLOXACINO) 750 MG TAB C/7,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3302247,ILOSONE 125MG 120ML SUSPENCION(ERITROMICINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3300703,MICCIL 1MG C/20 CPR (BUMETANIDA),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3302184,NORVAS 5MG C/10 TAB (AMLODIPINO),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),266930,03/05/18,04/05/18,54933,03/05/18,MEDICAMENTOS,3304424,PRISTIQ 50MG C/14 COMP (DESVENLAFAXINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),267004,04/05/18,07/05/18,54952,04/05/18,MEDICAMENTOS,3302515,LIPITOR 40MG C/15 TAB(ATORVASTATINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),267672,14/05/18,15/05/18,55129,14/05/18,MEDICAMENTOS,3301406,NIMOTOP 10MG AMP 50ML (NIMODIPINO),,,10,10,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),267859,15/05/18,16/05/18,55191,15/05/18,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),B-24309653,16/05/18,2,2,1,50
FARMACOS NACIONALES S.A. DE C.V. (FANASA),267859,15/05/18,16/05/18,55191,15/05/18,MEDICAMENTOS,3300644,INHIBITRON 20MG C/28 CAPS(OMEPRAZOL ),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268031,17/05/18,18/05/18,55226,17/05/18,MEDICAMENTOS,3300400,XARELTO 2.5 MG COMPS. C/56 RIVAROXABAN,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268203,21/05/18,22/05/18,55276,21/05/18,MEDICAMENTOS,3302433,ALITRAQ SOBRE 76G (COMPLEMENTO ALIMENTICIO),,,8,16,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268203,21/05/18,22/05/18,55276,21/05/18,MEDICAMENTOS,3301096,ENTEROGERMINA (ORAL)AMP 5ML (ESPORAS DE BACILLUS CLAUSII ),,,20,20,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268203,21/05/18,22/05/18,55276,21/05/18,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,20,20,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268203,21/05/18,22/05/18,55276,21/05/18,MEDICAMENTOS,3301186,VONTROL 40MG AMP 2ML (DIFENIDOL),,,16,16,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268219,21/05/18,22/05/18,55296,21/05/18,MEDICAMENTOS,3300639,ATROVENT (BROMURO DE IPRATROPIO) 11.22 G/ 10 ML INH AEROSOL,,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),268999,29/05/18,30/05/18,55464,29/05/18,MEDICAMENTOS,3300695,METICEL OFT 10ML 5MG/ML 0.5%(HIPROMELOSA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269159,31/05/18,01/06/18,55492,31/05/18,MEDICAMENTOS,3301237,MACRODANTINA 100MG C/40 CAPS(NITROFURANTOINA),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3300629,ACC (ACETILCISTEINA) 200MG TAB EFERV C/20,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3300546,ADALAT CC (NIFEDIPINO) 30MG TAB C/10,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3301257,CLORAN OFTENO GOTAS 15ML (CLORANFENICOL),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3300118,EUTIROX 125MCG C/50 TAB (LEVOTIROXINA SODICA),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3301721,EUTIROX 75MCG C/50 TAB(LEVOTIROXINA SODICA),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3301463,ITALDERMOL 15/1G CREMA 30G TUBO(TRITICUM VULGARE),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3500326,PLIDAN COMP 10/125MG C/20 GRAGEAS PARGEVERINA/ CLONIXINATO L,,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3302782,PROFENID (KETOPROFENO) 100MG CAP C/20,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3301455,SINUBERASE C/48 COMP (BACILLUS CLAUSII),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269163,31/05/18,01/06/18,55490,31/05/18,MEDICAMENTOS,3302073,SUPRADOL SUBLINGUAL 30MG C/4 TAB(KETOROLACO),,,6,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269196,01/06/18,04/06/18,55498,01/06/18,MEDICAMENTOS,3302541,STADIUM 50MG AMP 2ML (DEXKETOPROFENO TROMETAMOL),,,9,9,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),269629,06/06/18,07/06/18,55608,06/06/18,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),270079,11/06/18,12/06/18,55662,11/06/18,MEDICAMENTOS,3302669,COMBIVENT 0.5/2.5MG AMPOLLETA 2.5ML (IPRATROPIO/ SALBUTAMOL),B-24491037,12/06/18,100,100,10,10
FARMACOS NACIONALES S.A. DE C.V. (FANASA),270540,18/06/18,19/06/18,55833,18/06/18,MEDICAMENTOS,3302709,ELIDEL 1% 15GR CREMA(PIMECROLIMUS),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),270942,21/06/18,22/06/18,55896,21/06/18,MEDICAMENTOS,3300995,DIMEGAN 100MG JBE 60ML(LORATADINA),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),271121,25/06/18,26/06/18,55960,25/06/18,MEDICAMENTOS,3301940,FLORATIL 200MG C/6 SOBRES PED (SACCHAROMYCES BOULARDII),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),271611,02/07/18,03/07/18,56058,02/07/18,MEDICAMENTOS,3301406,NIMOTOP 10MG AMP 50ML (NIMODIPINO),,,10,10,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),271832,04/07/18,05/07/18,56129,04/07/18,MEDICAMENTOS,3301317,LANTUS SOLOSTAR PLUMA 100UI 3 ML C/1 (INSULINA GLARGINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),272863,13/07/18,16/07/18,56308,13/07/18,MEDICAMENTOS,3301347,VESSEL DUE F 60MG IV/IM CAJA C/10 AMP (SULODEXIDA),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),274089,30/07/18,31/07/18,56641,30/07/18,MEDICAMENTOS,3301547,VITERNUM JARABE 140ML DIHEXAZINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),274467,02/08/18,03/08/18,56699,02/08/18,MEDICAMENTOS,3304575,SUPRADOL DUET AMP 10MG/25MG (KETOROLACO/ TRAMADOL),B-24818076,03/08/18,24,24,18,75
FARMACOS NACIONALES S.A. DE C.V. (FANASA),276859,03/09/18,04/09/18,57316,03/09/18,MEDICAMENTOS,3302719,PASTA DE LASSAR TUBO 60GR,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277658,12/09/18,13/09/18,57516,12/09/18,MEDICAMENTOS,3300663,VANCOCIN CP 1G AMP (VANCOMICINA),,,15,15,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3302045,ARCOXIA (ETORICOXIB) 90 MG TAB C/14,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3301333,DURATER 20MG C/20 CPR (FAMOTIDINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3300078,EVIPRESS 10MG C/10 TABS.(LERCADINIPINO),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3302686,NORFLEX PLUS 35/450MG C/50 TAB (ORFENADRINA/PARACETAMOL),,,5,5,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),277670,12/09/18,13/09/18,57523,12/09/18,MEDICAMENTOS,3300353,PEPSANE C/30 CAP DIMETICONA/GUAIAZULENE,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),279282,03/10/18,04/10/18,57865,03/10/18,MEDICAMENTOS,3300977,DEPAKENE I.V. 500MG AMP 5ML (ACIDO VALPROICO),B-25203813,04/10/18,5,5,3,60
FARMACOS NACIONALES S.A. DE C.V. (FANASA),279588,08/10/18,09/10/18,57925,08/10/18,MEDICAMENTOS,3300977,DEPAKENE I.V. 500MG AMP 5ML (ACIDO VALPROICO),,,6,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280402,16/10/18,23/10/18,58100,16/10/18,MEDICAMENTOS,3302669,COMBIVENT 0.5/2.5MG AMPOLLETA 2.5ML (IPRATROPIO/ SALBUTAMOL),,,50,50,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280402,16/10/18,23/10/18,58100,16/10/18,MEDICAMENTOS,3302700,DIFLUCAN 100MG IV 50ML AMP (FLUCONAZOL),,,3,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280402,16/10/18,23/10/18,58100,16/10/18,MEDICAMENTOS,3301096,ENTEROGERMINA (ORAL)AMP 5ML (ESPORAS DE BACILLUS CLAUSII ),,,20,20,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280402,16/10/18,23/10/18,58100,16/10/18,MEDICAMENTOS,3304439,INNOVAIR 100/6MCG/INH AEROSOL (BECLOMETASONA/FORMOTEROL),,,4,4,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280402,16/10/18,23/10/18,58100,16/10/18,MEDICAMENTOS,3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280402,16/10/18,23/10/18,58100,16/10/18,MEDICAMENTOS,3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),,,10,10,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280535,18/10/18,25/10/18,58131,18/10/18,MEDICAMENTOS,3304778,BLODIVIT (ATORVASTATINA) 80 MG TAB C/30,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),280765,22/10/18,23/10/18,58172,22/10/18,MEDICAMENTOS,3300090,BIOYETIN (ERITROPOYETINA) 2000 UI JERG PRELLENADA C/6,,,1,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),281347,25/10/18,31/10/18,58287,25/10/18,MEDICAMENTOS,3300747,KLARICID I.V. 500MG AMP (CLARITROMICINA),,,4,4,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),281803,30/10/18,31/10/18,58383,30/10/18,MEDICAMENTOS,3302247,ILOSONE 125MG 120ML SUSPENCION(ERITROMICINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),283607,26/11/18,30/11/18,58809,26/11/18,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),283634,26/11/18,30/11/18,58788,26/11/18,MEDICAMENTOS,3301154,ALIN (DEXAMETASONA) 8MG/2ML AMP,B-25575677,27/11/18,3,13,3,23.08
FARMACOS NACIONALES S.A. DE C.V. (FANASA),283903,30/11/18,04/12/18,58897,30/11/18,MEDICAMENTOS,3301154,ALIN (DEXAMETASONA) 8MG/2ML AMP,,,5,5,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),283903,30/11/18,04/12/18,58897,30/11/18,MEDICAMENTOS,3302669,COMBIVENT 0.5/2.5MG AMPOLLETA 2.5ML (IPRATROPIO/ SALBUTAMOL),,,50,50,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),284279,05/12/18,07/12/18,58992,05/12/18,MEDICAMENTOS,3302533,DIMEGAN D 5/20MG C/10 CAPS(LORATADINA/FENILEFRINA),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3302686,NORFLEX PLUS 35/450MG C/50 TAB (ORFENADRINA/PARACETAMOL),,,10,10,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3302782,PROFENID (KETOPROFENO) 100MG CAP C/20,,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3301372,SENOKOT F 17.2MG C/30 TABS(SENOSIDOS A-B),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3300099,SINGULAIR 5MG C/30 COMP.MAST. (MONTELUKAST),,,2,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3301199,SUFREXAL GEL 2% CREMA 78GKETANSERIN,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3302073,SUPRADOL SUBLINGUAL 30MG C/4 TAB(KETOROLACO),,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285762,24/12/18,27/12/18,59324,24/12/18,MEDICAMENTOS,3304616,VIRAVIR 75MG C/28CAPS. PREGABALINA,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),285940,27/12/18,31/12/18,59381,27/12/18,MEDICAMENTOS,3305193,FLORATIL 200MG C/12 SOBRES (SACCHAROMYCES BOULARDII),,,4,4,0,0
GI HOSPITALARIOS SA DE CV,278353,21/09/18,28/09/18,57651,21/09/18,MEDICAMENTOS,3305126,HOPE FCO AMP 50MG/2ML NITROPRUSIATO DE SODIO,,,3,3,0,0
"HOSPITALES Y QUIROFANOS, S.A. DE C.V. (HQ)",263454,16/03/18,19/03/18,54056,16/03/18,MEDICAMENTOS,3304994,NEOLBLOCK 50 MG /5ML AMPOLLETA (ROCURONIO),,,5,12,0,0
JOSE FRANCISCO COLINDREZ BONILLA DISTRIBUIDORA COLRAM,260336,06/02/18,07/02/18,53283,06/02/18,MEDICAMENTOS,3800003,ALBUMINA HUMANA AL 20% FCO 50ML,,,15,15,0,0
MARIA ROXANA IVETTE DE LA CRUZ GOMEZ SANTIAGO,273703,24/07/18,25/07/18,0,,MEDICAMENTOS,3301311,"RECORMON 5,000UI AMP C/1 (ERITROPOYETINA HUMANA)",,,0,15,0,0
"NADRO, S.A.P.I. DE C.V.",258223,08/01/18,09/01/18,52756,08/01/18,MEDICAMENTOS,3301438,UNAMOL 10MG C/30 CPR(CISAPRIDA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",258225,08/01/18,09/01/18,52758,08/01/18,MEDICAMENTOS,3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",258550,11/01/18,12/01/18,52837,11/01/18,MEDICAMENTOS,3302943,ALMAX (ALMAGATO) 1.5G/15ML SUSP SOBRES C/24,,,6,6,0,0
"NADRO, S.A.P.I. DE C.V.",258598,12/01/18,15/01/18,52850,12/01/18,MEDICAMENTOS,3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),,,10,10,0,0
"NADRO, S.A.P.I. DE C.V.",258887,17/01/18,18/01/18,52936,16/01/18,MEDICAMENTOS,3300586,REGULACT JBE 120ML(LACTULOSA ),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",258942,17/01/18,18/01/18,52947,17/01/18,MEDICAMENTOS,3302034,CORPOTASIN GK 4.68G C/10 SOBRES-GLUCONATO DE POTASIO,,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",258942,17/01/18,18/01/18,52947,17/01/18,MEDICAMENTOS,3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,,,3,3,0,0
"NADRO, S.A.P.I. DE C.V.",258942,17/01/18,18/01/18,52947,17/01/18,MEDICAMENTOS,3302663,ENALADIL 10MG C/10 TAB(ENALAPRIL),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",258942,17/01/18,18/01/18,52947,17/01/18,MEDICAMENTOS,3301690,LIPITOR 20MG C/15 TAB(ATORVASTATINA),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",258942,17/01/18,18/01/18,52947,17/01/18,MEDICAMENTOS,3301662,TAFIROL FLEX 300/250MG C/30 TAB(PARACETAMOL/CLORZOXAZONA),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",258942,17/01/18,18/01/18,52947,17/01/18,MEDICAMENTOS,3301013,TYLEX 750MG C/20 TAB PARACETAMOL,,,3,3,0,0
"NADRO, S.A.P.I. DE C.V.",259001,18/01/18,19/01/18,52958,18/01/18,MEDICAMENTOS,3500113,BROXOL AIR (AMBROXOL/SALBUTAMOL) 150 MG/40 MG SOL 120 ML,,,1,1,0,0
